id,dataset,task,embedder,model,hyperparams,library_hash,cv_metric_name,cv_metric,test_metric_name,test_metric,key
3871,ogbg-moltox21,classification,ChemGPT-19M,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",466925071268981720,roc_auc,0.7732008768966783,roc_auc,0.7248393212129293,ogbg-moltox21_ChemGPT-19M_rf
3872,ogbg-moltox21,classification,ChemGPT-19M,ridge,"{""clf__estimator__C"": 0.16681005372000593, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",466925071268981720,roc_auc,0.7540620652281417,roc_auc,0.707514969476684,ogbg-moltox21_ChemGPT-19M_ridge
3873,ogbg-moltox21,classification,ChemGPT-19M,knn,"{""clf__n_neighbors"": 9}",466925071268981720,roc_auc,0.7129189539596487,roc_auc,0.660530411732844,ogbg-moltox21_ChemGPT-19M_knn
3874,ogbg-moltox21,classification,grover_base,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5460523339830368552,roc_auc,0.7274200533021998,roc_auc,0.6843867007549833,ogbg-moltox21_grover_base_ridge
3875,ogbg-moltox21,classification,grover_base,knn,"{""clf__n_neighbors"": 9}",5460523339830368552,roc_auc,0.6154545268881929,roc_auc,0.5962935821758029,ogbg-moltox21_grover_base_knn
3876,ogbg-moltox21,classification,grover_large,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",5018245016275485902,roc_auc,0.7463763501565503,roc_auc,0.6698261659399808,ogbg-moltox21_grover_large_rf
3877,ogbg-moltox21,classification,ChemFM-1B,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",9161264440177953406,roc_auc,0.7719208298850044,roc_auc,0.6771684010011106,ogbg-moltox21_ChemFM-1B_rf
3878,ogbg-moltox21,classification,MoLFormer-XL-both-10pct,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",6774793071297187499,roc_auc,0.7964194780558452,roc_auc,0.7502529731163675,ogbg-moltox21_MoLFormer-XL-both-10pct_rf
3879,ogbg-moltox21,classification,SELFormer,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",6139799617765259997,roc_auc,0.7328862818350073,roc_auc,0.6785738591048401,ogbg-moltox21_SELFormer_rf
3880,ogbg-moltox21,classification,rmat_4M,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",5626840969809408188,roc_auc,0.8258891526252574,roc_auc,0.7797656511703458,ogbg-moltox21_rmat_4M_rf
3881,ogbg-moltox21,classification,MoLFormer-XL-both-10pct,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",6774793071297187499,roc_auc,0.785117069381877,roc_auc,0.7375347052245047,ogbg-moltox21_MoLFormer-XL-both-10pct_ridge
3882,ogbg-moltox21,classification,MoLFormer-XL-both-10pct,knn,"{""clf__n_neighbors"": 9}",6774793071297187499,roc_auc,0.7507455695430354,roc_auc,0.7155595183886466,ogbg-moltox21_MoLFormer-XL-both-10pct_knn
3883,ogbg-moltox21,classification,grover_large,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5018245016275485902,roc_auc,0.7348191065457532,roc_auc,0.689452274900356,ogbg-moltox21_grover_large_ridge
3884,ogbg-moltox21,classification,grover_large,knn,"{""clf__n_neighbors"": 9}",5018245016275485902,roc_auc,0.6141942298177039,roc_auc,0.5960731463815956,ogbg-moltox21_grover_large_knn
3885,ogbg-moltox21,classification,ChemFM-1B,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",9161264440177953406,roc_auc,0.7914225018485785,roc_auc,0.7311007230059808,ogbg-moltox21_ChemFM-1B_ridge
3886,ogbg-moltox21,classification,ChemFM-1B,knn,"{""clf__n_neighbors"": 9}",9161264440177953406,roc_auc,0.7245583353480314,roc_auc,0.6765128301468973,ogbg-moltox21_ChemFM-1B_knn
3887,ogbg-moltox21,classification,SELFormer-Lite,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",6531723452653062975,roc_auc,0.7601928172892373,roc_auc,0.7122280489638442,ogbg-moltox21_SELFormer-Lite_rf
3888,ogbg-moltox21,classification,SELFormer,ridge,"{""clf__estimator__C"": 0.16681005372000593, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",6139799617765259997,roc_auc,0.7255408778247102,roc_auc,0.6900154156528565,ogbg-moltox21_SELFormer_ridge
3889,ogbg-moltox21,classification,SELFormer,knn,"{""clf__n_neighbors"": 9}",6139799617765259997,roc_auc,0.6609086690172308,roc_auc,0.620107973241753,ogbg-moltox21_SELFormer_knn
3890,ogbg-moltox21,classification,ChemFM-3B,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",7483039906603150993,roc_auc,0.7662160648462242,roc_auc,0.6926837787953111,ogbg-moltox21_ChemFM-3B_rf
3891,ogbg-moltox21,classification,SELFormer-Lite,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",6531723452653062975,roc_auc,0.7411256342160757,roc_auc,0.7000225101457765,ogbg-moltox21_SELFormer-Lite_ridge
3892,ogbg-moltox21,classification,SELFormer-Lite,knn,"{""clf__n_neighbors"": 9}",6531723452653062975,roc_auc,0.6988578511192578,roc_auc,0.6452107635897326,ogbg-moltox21_SELFormer-Lite_knn
3893,ogbg-moltox21,classification,rmat_4M,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5626840969809408188,roc_auc,0.8185658818686153,roc_auc,0.7527499386584258,ogbg-moltox21_rmat_4M_ridge
3894,ogbg-moltox21,classification,rmat_4M,knn,"{""clf__n_neighbors"": 9}",5626840969809408188,roc_auc,0.7639915181868802,roc_auc,0.7187204400514213,ogbg-moltox21_rmat_4M_knn
3895,ogbg-moltox21,classification,ChemFM-3B,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",7483039906603150993,roc_auc,0.7994490390628141,roc_auc,0.7582697383714505,ogbg-moltox21_ChemFM-3B_ridge
3896,ogbg-moltox21,classification,ChemFM-3B,knn,"{""clf__n_neighbors"": 9}",7483039906603150993,roc_auc,0.729637247648379,roc_auc,0.6544812663283126,ogbg-moltox21_ChemFM-3B_knn
3897,ogbg-molclintox,classification,mol_r_sage_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",1841148271506138254,roc_auc,0.798443773504778,roc_auc,0.8059778264345046,ogbg-molclintox_mol_r_sage_1024_rf
3898,ogbg-molclintox,classification,mol_r_tag_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-2182020763745896260,roc_auc,0.8447513231254181,roc_auc,0.8470136933931116,ogbg-molclintox_mol_r_tag_1024_rf
3899,ogbg-molclintox,classification,mol_r_gcn_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-2614904024973236673,roc_auc,0.8344276017630106,roc_auc,0.8398307441003718,ogbg-molclintox_mol_r_gcn_1024_rf
3900,ogbg-molclintox,classification,mol_r_gat_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-5566833556124034041,roc_auc,0.8402867625855492,roc_auc,0.8613048691481597,ogbg-molclintox_mol_r_gat_1024_rf
3901,ogbg-molclintox,classification,mol_r_tag_1024,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-2182020763745896260,roc_auc,0.8599437364289113,roc_auc,0.8528855176728183,ogbg-molclintox_mol_r_tag_1024_ridge
3902,ogbg-molclintox,classification,mol_r_tag_1024,knn,"{""clf__n_neighbors"": 9}",-2182020763745896260,roc_auc,0.7899264785401561,roc_auc,0.8905540784763494,ogbg-molclintox_mol_r_tag_1024_knn
3903,ogbg-molclintox,classification,mol_r_sage_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",1841148271506138254,roc_auc,0.8313961843790226,roc_auc,0.8009314287700275,ogbg-molclintox_mol_r_sage_1024_ridge
3904,ogbg-molclintox,classification,mol_r_gat_1024,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5566833556124034041,roc_auc,0.867273572488066,roc_auc,0.8296892920446253,ogbg-molclintox_mol_r_gat_1024_ridge
3905,ogbg-molclintox,classification,mol_r_gat_1024,knn,"{""clf__n_neighbors"": 9}",-5566833556124034041,roc_auc,0.7881575516751566,roc_auc,0.8026144301949745,ogbg-molclintox_mol_r_gat_1024_knn
3906,ogbg-molclintox,classification,mol_r_sage_1024,knn,"{""clf__n_neighbors"": 9}",1841148271506138254,roc_auc,0.7713448061435317,roc_auc,0.8630643311437807,ogbg-molclintox_mol_r_sage_1024_knn
3907,ogbg-molclintox,classification,mol_r_gcn_1024,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-2614904024973236673,roc_auc,0.8696774872258544,roc_auc,0.7960344767664129,ogbg-molclintox_mol_r_gcn_1024_ridge
3908,ogbg-molclintox,classification,mol_r_gcn_1024,knn,"{""clf__n_neighbors"": 7}",-2614904024973236673,roc_auc,0.7638380394236398,roc_auc,0.8590788238974038,ogbg-molclintox_mol_r_gcn_1024_knn
3909,ogbg-molsider,classification,mol_r_tag_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",2957703702339146984,roc_auc,0.6533113368324963,roc_auc,0.6628242686972917,ogbg-molsider_mol_r_tag_1024_rf
3910,ogbg-molsider,classification,mol_r_gcn_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-6956908216318966380,roc_auc,0.6501014639391011,roc_auc,0.6443183084650075,ogbg-molsider_mol_r_gcn_1024_rf
3911,ogbg-molsider,classification,mol_r_sage_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",5882103863515568691,roc_auc,0.6498826038129011,roc_auc,0.6449846788370721,ogbg-molsider_mol_r_sage_1024_rf
3912,ogbg-molsider,classification,mol_r_gat_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",2885436434582645139,roc_auc,0.6521137901472932,roc_auc,0.6586848995153305,ogbg-molsider_mol_r_gat_1024_rf
3913,ogbg-molsider,classification,mol_r_tag_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",2957703702339146984,roc_auc,0.6172335737154262,roc_auc,0.6370597893479988,ogbg-molsider_mol_r_tag_1024_ridge
3914,ogbg-molsider,classification,mol_r_tag_1024,knn,"{""clf__n_neighbors"": 7}",2957703702339146984,roc_auc,0.6122397534257964,roc_auc,0.6304781648885054,ogbg-molsider_mol_r_tag_1024_knn
3915,ogbg-molsider,classification,mol_r_sage_1024,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5882103863515568691,roc_auc,0.6125653540074332,roc_auc,0.6285952858268137,ogbg-molsider_mol_r_sage_1024_ridge
3916,ogbg-molsider,classification,mol_r_sage_1024,knn,"{""clf__n_neighbors"": 9}",5882103863515568691,roc_auc,0.6127086273064186,roc_auc,0.6230100336172498,ogbg-molsider_mol_r_sage_1024_knn
3917,ogbg-molsider,classification,mol_r_gat_1024,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",2885436434582645139,roc_auc,0.6191337261236638,roc_auc,0.6329379454842597,ogbg-molsider_mol_r_gat_1024_ridge
3918,ogbg-molsider,classification,mol_r_gat_1024,knn,"{""clf__n_neighbors"": 7}",2885436434582645139,roc_auc,0.6109645431251243,roc_auc,0.6160360034424059,ogbg-molsider_mol_r_gat_1024_knn
3919,ogbg-molsider,classification,mol_r_gcn_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-6956908216318966380,roc_auc,0.6111733622811987,roc_auc,0.6330366409220866,ogbg-molsider_mol_r_gcn_1024_ridge
3920,ogbg-molsider,classification,mol_r_gcn_1024,knn,"{""clf__n_neighbors"": 7}",-6956908216318966380,roc_auc,0.6143868315679594,roc_auc,0.6216369949190391,ogbg-molsider_mol_r_gcn_1024_knn
3921,ogbg-molclintox,classification,mol2vec,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",4565466563146662979,roc_auc,0.7831117970624322,roc_auc,0.6722621902478018,ogbg-molclintox_mol2vec_rf
3922,ogbg-molclintox,classification,molbert,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",5467200372842881316,roc_auc,0.8361710946563878,roc_auc,0.871610537656831,ogbg-molclintox_molbert_rf
3923,ogbg-molclintox,classification,mol2vec,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",4565466563146662979,roc_auc,0.8343363877141098,roc_auc,0.8933166510270044,ogbg-molclintox_mol2vec_ridge
3924,ogbg-molclintox,classification,mol2vec,knn,"{""clf__n_neighbors"": 9}",4565466563146662979,roc_auc,0.7028768512928891,roc_auc,0.6976640426789003,ogbg-molclintox_mol2vec_knn
3925,ogbg-molclintox,classification,molbert,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5467200372842881316,roc_auc,0.8335645851136719,roc_auc,0.8457998818336635,ogbg-molclintox_molbert_ridge
3926,ogbg-molclintox,classification,molbert,knn,"{""clf__n_neighbors"": 9}",5467200372842881316,roc_auc,0.7564077200988508,roc_auc,0.7783143050776771,ogbg-molclintox_molbert_knn
3927,ogbg-molsider,classification,mol2vec,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",3081604532248080994,roc_auc,0.6587043098995979,roc_auc,0.6825739326709382,ogbg-molsider_mol2vec_rf
3928,ogbg-molsider,classification,molbert,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-5130189186141366991,roc_auc,0.6480165541838125,roc_auc,0.6399717638635757,ogbg-molsider_molbert_rf
3929,ogbg-molsider,classification,molbert,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5130189186141366991,roc_auc,0.6294791733806129,roc_auc,0.612946063415446,ogbg-molsider_molbert_ridge
3930,ogbg-molsider,classification,molbert,knn,"{""clf__n_neighbors"": 9}",-5130189186141366991,roc_auc,0.6153574222569486,roc_auc,0.5970037262118614,ogbg-molsider_molbert_knn
3931,ogbg-molsider,classification,mol2vec,ridge,"{""clf__estimator__C"": 0.16681005372000593, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",3081604532248080994,roc_auc,0.6262505729737418,roc_auc,0.6341660936860535,ogbg-molsider_mol2vec_ridge
3932,ogbg-molsider,classification,mol2vec,knn,"{""clf__n_neighbors"": 7}",3081604532248080994,roc_auc,0.6258050530707954,roc_auc,0.6608718906808455,ogbg-molsider_mol2vec_knn
3933,ogbg-moltox21,classification,mol_r_gcn_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-5566833556124034041,roc_auc,0.8090005300421705,roc_auc,0.7683384841148113,ogbg-moltox21_mol_r_gcn_1024_rf
3934,ogbg-moltox21,classification,mol_r_tag_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-2614904024973236673,roc_auc,0.8093412786746083,roc_auc,0.7703945599045738,ogbg-moltox21_mol_r_tag_1024_rf
3935,ogbg-moltox21,classification,mol_r_gat_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-2182020763745896260,roc_auc,0.8099935554455057,roc_auc,0.7789170614278919,ogbg-moltox21_mol_r_gat_1024_rf
3936,ogbg-moltox21,classification,mol_r_sage_1024,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",1841148271506138254,roc_auc,0.8040406753673043,roc_auc,0.7595432919164243,ogbg-moltox21_mol_r_sage_1024_rf
3937,ogbg-molclintox,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-8944113355474173091,roc_auc,0.6797706129214057,roc_auc,0.5732357592187121,ogbg-molclintox_GraphMVP_AM-sum_rf
3938,ogbg-molclintox,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-5953380864883715285,roc_auc,0.6719386361949555,roc_auc,0.5593929204462517,ogbg-molclintox_GraphMVP_AM-mean_rf
3939,ogbg-molclintox,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",7841685841987000559,roc_auc,0.672895709146094,roc_auc,0.6157026552670906,ogbg-molclintox_GraphMVP_CP-sum_rf
3940,ogbg-molclintox,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",7160103067654147837,roc_auc,0.6762738566800041,roc_auc,0.7893932679943002,ogbg-molclintox_GraphMVP_CP-max_rf
3941,ogbg-molclintox,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-1859059425672168788,roc_auc,0.7244013978679513,roc_auc,0.8256555625065165,ogbg-molclintox_GraphMVP_AM-max_rf
3942,ogbg-molclintox,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",3464609250712850403,roc_auc,0.6322156416812013,roc_auc,0.6388241580648524,ogbg-molclintox_GraphMVP_CP-mean_rf
3943,ogbg-molclintox,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-8297799880457064136,roc_auc,0.8471313866324562,roc_auc,0.9006151600458763,ogbg-molclintox_unimolv1_rf
3944,ogbg-molclintox,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",2769888750397600655,roc_auc,0.7623664471434292,roc_auc,0.671018402669169,ogbg-molclintox_unimolv2_rf
3945,ogbg-molclintox,classification,GraphMVP_CP-max,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",7160103067654147837,roc_auc,0.7112623741951198,roc_auc,0.7458693914433671,ogbg-molclintox_GraphMVP_CP-max_ridge
3946,ogbg-molclintox,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",7160103067654147837,roc_auc,0.6561093318677084,roc_auc,0.7495807701664756,ogbg-molclintox_GraphMVP_CP-max_knn
3947,ogbg-molclintox,classification,unimolv1,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-8297799880457064136,roc_auc,0.8575348286163692,roc_auc,0.9166136655892676,ogbg-molclintox_unimolv1_ridge
3948,ogbg-molclintox,classification,GraphMVP_AM-max,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-1859059425672168788,roc_auc,0.6977532466140346,roc_auc,0.7446929412991345,ogbg-molclintox_GraphMVP_AM-max_ridge
3949,ogbg-molclintox,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",-8297799880457064136,roc_auc,0.8185819614188976,roc_auc,0.7793621624439578,ogbg-molclintox_unimolv1_knn
3950,ogbg-molclintox,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 7}",-1859059425672168788,roc_auc,0.6297783283068319,roc_auc,0.6551358912869704,ogbg-molclintox_GraphMVP_AM-max_knn
3951,ogbg-molclintox,classification,GraphMVP_AM-mean,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5953380864883715285,roc_auc,0.67507516668842,roc_auc,0.521117019427936,ogbg-molclintox_GraphMVP_AM-mean_ridge
3952,ogbg-molclintox,classification,unimolv2,ridge,"{""clf__estimator__C"": 0.5994842503189408, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",2769888750397600655,roc_auc,0.8420396859523848,roc_auc,0.8237766308692177,ogbg-molclintox_unimolv2_ridge
3953,ogbg-molclintox,classification,GraphMVP_CP-mean,ridge,"{""clf__estimator__C"": 0.16681005372000593, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",3464609250712850403,roc_auc,0.6591149350445733,roc_auc,0.792075035623675,ogbg-molclintox_GraphMVP_CP-mean_ridge
3954,ogbg-molclintox,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 9}",-5953380864883715285,roc_auc,0.609797285737061,roc_auc,0.6232383658290759,ogbg-molclintox_GraphMVP_AM-mean_knn
3955,ogbg-molclintox,classification,GraphMVP_AM-sum,ridge,"{""clf__estimator__C"": 0.001, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-8944113355474173091,roc_auc,0.6799444338279276,roc_auc,0.5748531609495012,ogbg-molclintox_GraphMVP_AM-sum_ridge
3956,ogbg-molclintox,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 7}",3464609250712850403,roc_auc,0.5957649678592922,roc_auc,0.6591739651756855,ogbg-molclintox_GraphMVP_CP-mean_knn
3957,ogbg-molclintox,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",2769888750397600655,roc_auc,0.6199913407824444,roc_auc,0.554669742466896,ogbg-molclintox_unimolv2_knn
3958,ogbg-molclintox,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",-8944113355474173091,roc_auc,0.6158093886082865,roc_auc,0.6370907621728705,ogbg-molclintox_GraphMVP_AM-sum_knn
3959,ogbg-molclintox,classification,GraphMVP_CP-sum,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",7841685841987000559,roc_auc,0.6789795403576366,roc_auc,0.7877532756403572,ogbg-molclintox_GraphMVP_CP-sum_ridge
3960,ogbg-molclintox,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",7841685841987000559,roc_auc,0.61560701846196,roc_auc,0.6455327042713657,ogbg-molclintox_GraphMVP_CP-sum_knn
3961,ogbg-molsider,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-4345782047295156146,roc_auc,0.6330457041133635,roc_auc,0.6719923719936072,ogbg-molsider_GraphMVP_CP-sum_rf
3962,ogbg-molsider,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",8010988254816087279,roc_auc,0.6400225818437985,roc_auc,0.6729195664622901,ogbg-molsider_GraphMVP_CP-max_rf
3963,ogbg-molsider,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-5953380864883715285,roc_auc,0.6457878643379718,roc_auc,0.6729199287117379,ogbg-molsider_GraphMVP_AM-sum_rf
3964,ogbg-molsider,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",6940173425982913988,roc_auc,0.6241869857628008,roc_auc,0.6144490489451263,ogbg-molsider_unimolv1_rf
3965,ogbg-molsider,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-1859059425672168788,roc_auc,0.6526926643637274,roc_auc,0.6788739992086549,ogbg-molsider_GraphMVP_AM-max_rf
3966,ogbg-molsider,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",7160103067654147837,roc_auc,0.6333398998032777,roc_auc,0.6815348561347304,ogbg-molsider_GraphMVP_CP-mean_rf
3967,ogbg-molsider,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",3464609250712850403,roc_auc,0.64729786795568,roc_auc,0.688691101880006,ogbg-molsider_GraphMVP_AM-mean_rf
3968,ogbg-molsider,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-1063386908009650536,roc_auc,0.6036546768656366,roc_auc,0.6218491127682689,ogbg-molsider_unimolv2_rf
